Linux,2.6.32-21-generic,(niuhicore2),	03/29/2011,	_x86_64_	(16,CPU)

12:00:01,AM,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%idle
Average:,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Average:,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

12:00:01,AM,call/s,retrans/s,read/s,write/s,access/s,getatt/s
12:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
12:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
12:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
12:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
12:45:02,AM,0.00,0.00,0.00,0.00,0.00,0.00
12:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
01:05:03,AM,0.00,0.00,0.00,0.00,0.00,0.00
01:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
01:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
01:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
01:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
01:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
02:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
02:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
02:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
02:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
02:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
02:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
03:05:02,AM,0.00,0.00,0.00,0.00,0.00,0.00
03:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
03:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
03:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
03:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
03:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
04:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
04:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
04:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
04:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
04:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
04:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
05:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
05:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
06:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
06:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
06:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
06:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00
06:45:04,AM,0.00,0.00,0.00,0.00,0.00,0.00
06:55:21,AM,0.00,0.00,0.00,0.00,0.00,0.00
07:05:09,AM,0.00,0.00,0.00,0.00,0.00,0.00
07:15:45,AM,0.00,0.00,0.00,0.00,0.00,0.00
07:25:02,AM,0.00,0.00,0.00,0.00,0.00,0.00
07:35:03,AM,0.00,0.00,0.00,0.00,0.00,0.00
07:45:05,AM,0.00,0.00,0.00,0.00,0.00,0.00
07:55:03,AM,0.00,0.00,0.00,0.00,0.00,0.00
08:05:04,AM,0.00,0.00,0.00,0.00,0.00,0.00
Average:,0.00,0.00,0.00,0.00,0.00,0.00

12:00:01,AM,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s
12:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:45:02,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:05:03,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:05:02,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:05:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:15:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:25:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:35:01,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:45:04,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:55:21,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:05:09,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:15:45,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:25:02,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:35:03,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:45:05,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:55:03,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08:05:04,AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Average:,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

12:00:01,AM,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw
12:05:01,AM,631,210,10,0,0,362
12:15:01,AM,605,198,10,0,0,364
12:25:01,AM,611,200,10,0,0,370
12:35:01,AM,596,190,10,0,0,374
12:45:02,AM,602,196,10,0,0,376
12:55:01,AM,601,196,10,0,0,339
01:05:03,AM,674,225,10,0,0,356
01:15:01,AM,633,209,10,0,0,361
01:25:01,AM,608,199,10,0,0,347
01:35:01,AM,614,205,10,0,0,326
01:45:01,AM,608,197,10,0,0,333
01:55:01,AM,600,195,10,0,0,367
02:05:01,AM,610,200,10,0,0,334
02:15:01,AM,612,201,10,0,0,325
02:25:01,AM,622,206,10,0,0,328
02:35:01,AM,609,200,10,0,0,324
02:45:01,AM,602,197,10,0,0,317
02:55:01,AM,599,195,10,0,0,322
03:05:02,AM,633,201,10,0,0,326
03:15:01,AM,601,195,10,0,0,378
03:25:01,AM,613,195,10,0,0,340
03:35:01,AM,604,196,10,0,0,324
03:45:01,AM,613,199,10,0,0,334
03:55:01,AM,594,194,10,0,0,335
04:05:01,AM,600,195,10,0,0,329
04:15:01,AM,601,195,10,0,0,327
04:25:01,AM,591,193,10,0,0,324
04:35:01,AM,594,193,10,0,0,326
04:45:01,AM,622,204,10,0,0,317
04:55:01,AM,612,200,10,0,0,321
05:05:01,AM,604,196,10,0,0,320
05:15:01,AM,609,197,10,0,0,324
05:25:01,AM,614,200,10,0,0,328
05:35:01,AM,633,209,10,0,0,324
05:45:01,AM,615,200,10,0,0,327
05:55:01,AM,609,197,10,0,0,329
06:05:01,AM,613,200,10,0,0,331
06:15:01,AM,617,201,10,0,0,325
06:25:01,AM,611,197,10,0,0,319
06:35:01,AM,649,205,10,0,0,325
06:45:04,AM,944,345,10,0,0,140
06:55:21,AM,1037,402,10,0,0,190
07:05:09,AM,1284,511,10,0,0,193
07:15:45,AM,1453,611,10,0,0,83
07:25:02,AM,1557,614,10,0,0,120
07:35:03,AM,1671,654,10,0,0,317
07:45:05,AM,1716,663,10,0,0,308
07:55:03,AM,1609,665,10,0,0,13
08:05:04,AM,1677,659,10,0,0,169
Average:,764,267,10,0,0,306

05:00:54,PM,LINUX,RESTART

05:05:02,PM,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%idle
05:15:01,PM,all,11.50,0.01,0.75,18.01,0.00,0.01,0.31,0.00,69.42
05:15:01,PM,0,12.01,0.02,0.89,23.32,0.00,0.01,0.46,0.00,63.30
05:15:01,PM,1,13.61,0.01,0.80,14.49,0.00,0.02,0.31,0.00,70.76
05:15:01,PM,2,17.06,0.00,0.61,11.42,0.00,0.01,0.22,0.00,70.68
05:15:01,PM,3,13.05,0.00,0.58,8.24,0.00,0.03,0.28,0.00,77.82
05:15:01,PM,4,15.92,0.02,1.25,37.97,0.00,0.00,0.42,0.00,44.42
05:15:01,PM,5,11.53,0.00,0.99,37.00,0.00,0.00,0.31,0.00,50.17
05:15:01,PM,6,10.83,0.00,0.70,30.41,0.00,0.00,0.26,0.00,57.80
05:15:01,PM,7,10.27,0.01,0.60,7.77,0.00,0.00,0.25,0.00,81.10
05:15:01,PM,8,12.27,0.01,0.80,8.29,0.00,0.02,0.45,0.00,78.17
05:15:01,PM,9,9.52,0.01,0.67,8.58,0.00,0.00,0.20,0.00,81.01
05:15:01,PM,10,10.10,0.00,0.42,5.73,0.00,0.00,0.18,0.00,83.56
05:15:01,PM,11,7.76,0.02,0.46,2.79,0.00,0.01,0.15,0.00,88.81
05:15:01,PM,12,8.06,0.01,0.65,23.33,0.00,0.00,0.24,0.00,67.71
05:15:01,PM,13,10.66,0.02,0.79,18.17,0.00,0.03,0.49,0.00,69.84
05:15:01,PM,14,12.04,0.02,0.91,12.11,0.00,0.01,0.32,0.00,74.59
05:15:01,PM,15,9.25,0.02,0.90,38.06,0.00,0.04,0.34,0.00,51.40
05:25:01,PM,all,11.57,0.01,0.84,0.45,0.00,0.00,0.41,0.00,86.70
05:25:01,PM,0,13.05,0.01,0.94,0.72,0.00,0.01,0.51,0.00,84.77
05:25:01,PM,1,11.01,0.00,0.94,0.22,0.00,0.01,0.50,0.00,87.31
05:25:01,PM,2,16.21,0.00,0.85,0.30,0.00,0.00,0.47,0.00,82.18
05:25:01,PM,3,9.58,0.00,0.77,0.40,0.00,0.01,0.40,0.00,88.85
05:25:01,PM,4,14.81,0.03,1.25,0.90,0.00,0.01,0.62,0.00,82.39
05:25:01,PM,5,14.64,0.02,0.98,0.52,0.00,0.00,0.50,0.00,83.35
05:25:01,PM,6,11.49,0.00,0.74,0.63,0.00,0.00,0.45,0.00,86.69
05:25:01,PM,7,9.84,0.01,0.77,0.36,0.00,0.00,0.30,0.00,88.72
05:25:01,PM,8,10.43,0.00,0.88,0.21,0.00,0.00,0.37,0.00,88.12
05:25:01,PM,9,8.31,0.02,0.69,0.36,0.00,0.01,0.30,0.00,90.30
05:25:01,PM,10,10.54,0.01,0.81,0.78,0.00,0.00,0.47,0.00,87.39
05:25:01,PM,11,9.89,0.00,0.77,0.25,0.00,0.00,0.33,0.00,88.76
05:25:01,PM,12,7.21,0.01,0.60,0.11,0.00,0.00,0.30,0.00,91.76
05:25:01,PM,13,11.26,0.02,0.71,0.74,0.00,0.00,0.30,0.00,86.96
05:25:01,PM,14,14.44,0.02,1.12,0.36,0.00,0.00,0.50,0.00,83.56
05:25:01,PM,15,12.48,0.01,0.62,0.41,0.00,0.00,0.33,0.00,86.15
05:35:01,PM,all,7.54,0.01,0.77,0.15,0.00,0.00,0.33,0.00,91.19
05:35:01,PM,0,8.95,0.02,0.84,0.61,0.00,0.01,0.44,0.00,89.13
05:35:01,PM,1,9.83,0.00,0.95,0.24,0.00,0.01,0.48,0.00,88.51
05:35:01,PM,2,9.30,0.00,0.73,0.26,0.00,0.01,0.40,0.00,89.31
05:35:01,PM,3,7.29,0.00,0.68,0.17,0.00,0.01,0.38,0.00,91.48
05:35:01,PM,4,9.47,0.01,1.07,0.21,0.00,0.02,0.45,0.00,88.77
05:35:01,PM,5,7.61,0.00,0.80,0.12,0.00,0.00,0.35,0.00,91.12
05:35:01,PM,6,7.33,0.00,0.73,0.15,0.00,0.00,0.30,0.00,91.49
05:35:01,PM,7,8.21,0.00,0.68,0.05,0.00,0.00,0.41,0.00,90.65
05:35:01,PM,8,5.48,0.01,0.68,0.13,0.00,0.00,0.29,0.00,93.42
05:35:01,PM,9,7.81,0.01,0.66,0.05,0.00,0.00,0.24,0.00,91.23
05:35:01,PM,10,6.88,0.01,0.67,0.10,0.00,0.00,0.25,0.00,92.09
05:35:01,PM,11,5.96,0.02,0.65,0.06,0.00,0.00,0.23,0.00,93.08
05:35:01,PM,12,6.04,0.02,0.73,0.01,0.00,0.00,0.25,0.00,92.95
05:35:01,PM,13,4.99,0.01,0.63,0.12,0.00,0.00,0.19,0.00,94.06
05:35:01,PM,14,9.72,0.00,1.24,0.07,0.00,0.00,0.37,0.00,88.60
05:35:01,PM,15,5.83,0.03,0.56,0.03,0.00,0.00,0.28,0.00,93.27
05:45:01,PM,all,7.56,0.01,0.76,0.15,0.00,0.00,0.33,0.00,91.19
05:45:01,PM,0,9.54,0.02,0.79,0.32,0.00,0.01,0.48,0.00,88.83
05:45:01,PM,1,8.84,0.01,0.89,0.08,0.00,0.02,0.39,0.00,89.77
05:45:01,PM,2,8.50,0.01,0.82,0.09,0.00,0.00,0.40,0.00,90.18
05:45:01,PM,3,7.87,0.01,0.93,0.29,0.00,0.00,0.41,0.00,90.49
05:45:01,PM,4,9.13,0.02,0.97,0.16,0.00,0.00,0.41,0.00,89.32
05:45:01,PM,5,7.79,0.02,0.82,0.21,0.00,0.00,0.33,0.00,90.82
05:45:01,PM,6,7.56,0.00,0.71,0.10,0.00,0.01,0.33,0.00,91.29
05:45:01,PM,7,8.82,0.00,0.65,0.23,0.00,0.00,0.33,0.00,89.98
05:45:01,PM,8,6.48,0.01,0.84,0.00,0.00,0.00,0.28,0.00,92.38
05:45:01,PM,9,6.12,0.02,0.65,0.07,0.00,0.00,0.24,0.00,92.90
05:45:01,PM,10,7.43,0.02,0.66,0.28,0.00,0.00,0.26,0.00,91.35
05:45:01,PM,11,6.38,0.01,0.49,0.09,0.00,0.01,0.29,0.00,92.74
05:45:01,PM,12,5.34,0.01,0.53,0.01,0.00,0.00,0.20,0.00,93.91
05:45:01,PM,13,6.01,0.01,0.62,0.08,0.00,0.00,0.25,0.00,93.03
05:45:01,PM,14,9.24,0.02,1.13,0.29,0.00,0.00,0.38,0.00,88.93
05:45:01,PM,15,5.87,0.01,0.58,0.15,0.00,0.00,0.28,0.00,93.11
05:55:01,PM,all,7.65,0.01,0.74,0.11,0.00,0.00,0.31,0.00,91.18
05:55:01,PM,0,9.23,0.02,0.76,0.22,0.00,0.02,0.29,0.00,89.47
05:55:01,PM,1,8.64,0.01,1.03,0.27,0.00,0.00,0.38,0.00,89.66
05:55:01,PM,2,9.00,0.00,0.85,0.07,0.00,0.02,0.37,0.00,89.68
05:55:01,PM,3,7.28,0.00,0.77,0.25,0.00,0.00,0.31,0.00,91.39
05:55:01,PM,4,8.68,0.01,0.91,0.15,0.00,0.00,0.39,0.00,89.86
05:55:01,PM,5,7.83,0.00,0.71,0.04,0.00,0.00,0.33,0.00,91.09
05:55:01,PM,6,7.56,0.00,0.54,0.01,0.00,0.00,0.28,0.00,91.61
05:55:01,PM,7,8.88,0.00,0.56,0.03,0.00,0.00,0.30,0.00,90.23
05:55:01,PM,8,6.41,0.01,0.69,0.06,0.00,0.00,0.28,0.00,92.54
05:55:01,PM,9,6.04,0.02,0.72,0.30,0.00,0.00,0.27,0.00,92.66
05:55:01,PM,10,8.05,0.02,0.73,0.02,0.00,0.00,0.34,0.00,90.85
05:55:01,PM,11,5.80,0.02,0.58,0.05,0.00,0.00,0.24,0.00,93.31
05:55:01,PM,12,6.12,0.00,0.46,0.03,0.00,0.00,0.23,0.00,93.16
05:55:01,PM,13,6.30,0.04,0.69,0.00,0.00,0.00,0.23,0.00,92.73
05:55:01,PM,14,9.45,0.02,1.22,0.22,0.00,0.00,0.42,0.00,88.68
05:55:01,PM,15,7.07,0.01,0.63,0.01,0.00,0.00,0.28,0.00,91.99
Average:,all,9.16,0.01,0.77,3.75,0.00,0.01,0.34,0.00,85.96
Average:,0,10.55,0.02,0.84,5.01,0.00,0.01,0.44,0.00,83.12
Average:,1,10.38,0.01,0.92,3.04,0.00,0.01,0.41,0.00,85.23
Average:,2,12.00,0.00,0.77,2.41,0.00,0.01,0.37,0.00,84.44
Average:,3,9.00,0.00,0.75,1.86,0.00,0.01,0.35,0.00,88.02
Average:,4,11.60,0.02,1.09,7.84,0.00,0.00,0.46,0.00,78.99
Average:,5,9.88,0.01,0.86,7.55,0.00,0.00,0.37,0.00,81.35
Average:,6,8.95,0.00,0.68,6.22,0.00,0.00,0.32,0.00,83.81
Average:,7,9.20,0.01,0.65,1.68,0.00,0.00,0.32,0.00,88.14
Average:,8,8.21,0.01,0.78,1.73,0.00,0.00,0.33,0.00,88.93
Average:,9,7.56,0.02,0.68,1.87,0.00,0.00,0.25,0.00,89.63
Average:,10,8.60,0.01,0.66,1.37,0.00,0.00,0.30,0.00,89.06
Average:,11,7.16,0.01,0.59,0.64,0.00,0.00,0.25,0.00,91.34
Average:,12,6.55,0.01,0.59,4.68,0.00,0.00,0.24,0.00,87.91
Average:,13,7.84,0.02,0.69,3.81,0.00,0.01,0.29,0.00,87.33
Average:,14,10.98,0.02,1.12,2.61,0.00,0.00,0.40,0.00,84.87
Average:,15,8.10,0.02,0.66,7.70,0.00,0.01,0.30,0.00,83.22

05:05:02,PM,proc/s,cswch/s
05:15:01,PM,3.23,9527.64
05:25:01,PM,2.93,11229.51
05:35:01,PM,2.95,9140.62
05:45:01,PM,3.10,9005.19
05:55:01,PM,3.03,8481.33
Average:,3.05,9476.45

05:05:02,PM,pswpin/s,pswpout/s
05:15:01,PM,0.00,0.00
05:25:01,PM,0.00,0.00
05:35:01,PM,0.00,0.00
05:45:01,PM,0.00,0.00
05:55:01,PM,0.00,0.00
Average:,0.00,0.00

05:05:02,PM,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff
05:15:01,PM,12239.24,1761.87,9819.98,0.04,2249.62,0.00,0.00,0.00,0.00
05:25:01,PM,5282.66,1232.34,8051.97,0.01,2887.74,0.00,0.00,0.00,0.00
05:35:01,PM,3652.07,1075.42,7403.95,0.00,1787.87,0.00,0.00,0.00,0.00
05:45:01,PM,2534.10,1158.07,6772.03,0.00,1766.47,0.00,0.00,0.00,0.00
05:55:01,PM,84.77,887.29,7076.52,0.00,1785.78,0.00,0.00,0.00,0.00
Average:,4756.35,1222.83,7824.43,0.01,2095.31,0.00,0.00,0.00,0.00

05:05:02,PM,tps,rtps,wtps,bread/s,bwrtn/s
05:15:01,PM,1046.35,763.24,283.11,48958.82,7062.78
05:25:01,PM,327.51,106.39,221.12,21130.67,4929.37
05:35:01,PM,271.39,69.80,201.59,14608.28,4301.70
05:45:01,PM,259.78,60.75,199.02,10136.41,4632.29
05:55:01,PM,173.03,14.43,158.60,339.08,3549.17
Average:,415.46,202.80,212.66,19025.78,4894.36

05:05:02,PM,frmpg/s,bufpg/s,campg/s
05:15:01,PM,-3585.33,0.00,3218.32
05:25:01,PM,-995.56,0.00,632.92
05:35:01,PM,-1381.56,0.00,1028.54
05:45:01,PM,-1118.55,0.00,757.26
05:55:01,PM,-228.68,0.00,105.42
Average:,-1461.39,0.00,1148.00

05:05:02,PM,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit
05:15:01,PM,9701544,15033040,60.78,444,11382044,12810268,37.13
05:25:01,PM,7313552,17421032,70.43,448,12900180,12824436,37.17
05:35:01,PM,3995812,20738772,83.85,448,15370156,12715656,36.86
05:45:01,PM,1312812,23421772,94.69,448,17186556,12158312,35.24
05:55:01,PM,763400,23971184,96.91,448,17439820,12364104,35.84
Average:,4617424,20117160,81.33,447,14855751,12574555,36.45

05:05:02,PM,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad
05:15:01,PM,9764856,0,0.00,0,0.00
05:25:01,PM,9764856,0,0.00,0,0.00
05:35:01,PM,9764856,0,0.00,0,0.00
05:45:01,PM,9764856,0,0.00,0,0.00
05:55:01,PM,9764856,0,0.00,0,0.00
Average:,9764856,0,0.00,0,0.00

05:05:02,PM,dentunusd,file-nr,inode-nr,pty-nr
05:15:01,PM,15321,4704,13799,2
05:25:01,PM,15477,4608,13886,2
05:35:01,PM,15519,4352,13846,2
05:45:01,PM,15598,4000,13866,2
05:55:01,PM,15712,5056,13967,2
Average:,15525,4544,13873,2

05:05:02,PM,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15
05:15:01,PM,4,766,2.17,4.65,3.84
05:25:01,PM,2,778,1.21,1.85,2.75
05:35:01,PM,2,764,1.00,1.18,1.94
05:45:01,PM,3,764,1.01,1.06,1.51
05:55:01,PM,2,780,0.91,1.06,1.29
Average:,3,770,1.26,1.96,2.27

05:05:02,PM,DEV,tps,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util
05:15:01,PM,sda,467.35,24480.34,3539.04,59.95,54.43,117.22,1.29,60.51
05:15:01,PM,dev252-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:15:01,PM,dev252-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:15:01,PM,dev252-2,4.19,329.61,8.06,80.55,0.61,146.67,52.10,21.84
05:15:01,PM,dev252-3,556.35,20759.02,3321.54,43.28,124.57,224.75,1.07,59.79
05:15:01,PM,dev252-4,17.19,3364.12,189.07,206.64,8.09,470.70,21.97,37.78
05:15:01,PM,dev252-5,1.26,25.74,5.08,24.41,0.17,133.58,82.72,10.45
05:25:01,PM,sda,135.37,10565.34,2464.68,96.26,1.63,12.06,0.64,8.66
05:25:01,PM,dev252-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,PM,dev252-1,0.00,0.01,0.00,2.00,0.00,0.00,0.00,0.00
05:25:01,PM,dev252-2,0.56,0.04,7.81,14.01,0.00,5.39,2.29,0.13
05:25:01,PM,dev252-3,181.96,8491.33,2242.35,58.99,2.20,12.05,0.44,8.03
05:25:01,PM,dev252-4,9.45,2073.11,211.49,241.79,0.03,3.24,1.90,1.79
05:25:01,PM,dev252-5,0.17,0.84,3.04,22.78,0.00,2.45,1.37,0.02
05:35:01,PM,sda,111.70,7304.14,2150.85,84.65,1.46,13.11,0.38,4.20
05:35:01,PM,dev252-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,PM,dev252-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,PM,dev252-2,0.55,0.00,7.95,14.33,0.00,2.19,1.05,0.06
05:35:01,PM,dev252-3,158.17,7303.90,1993.76,58.78,1.83,11.54,0.26,4.13
05:35:01,PM,dev252-4,0.83,0.04,146.28,176.39,0.01,12.79,1.27,0.10
05:35:01,PM,dev252-5,0.14,0.20,2.86,21.89,0.00,0.83,0.48,0.01
05:45:01,PM,sda,100.05,5068.21,2316.14,73.81,1.57,15.69,0.39,3.92
05:45:01,PM,dev252-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,PM,dev252-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,PM,dev252-2,0.46,0.00,6.21,13.45,0.00,2.64,1.88,0.09
05:45:01,PM,dev252-3,158.40,5068.21,2156.52,45.61,2.61,16.50,0.24,3.76
05:45:01,PM,dev252-4,0.73,0.00,150.28,205.27,0.00,6.17,2.73,0.20
05:45:01,PM,dev252-5,0.13,0.00,3.13,23.48,0.00,0.75,0.38,0.01
05:55:01,PM,sda,67.74,169.54,1774.59,28.70,1.32,19.53,0.40,2.72
05:55:01,PM,dev252-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,PM,dev252-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,PM,dev252-2,0.56,0.00,7.99,14.17,0.00,3.63,1.71,0.10
05:55:01,PM,dev252-3,103.76,169.49,1607.11,17.12,1.63,15.73,0.24,2.50
05:55:01,PM,dev252-4,0.78,0.05,156.02,199.03,0.01,15.50,1.78,0.14
05:55:01,PM,dev252-5,0.18,0.00,3.46,19.41,0.00,15.61,12.06,0.21
Average:,sda,176.37,9513.08,2448.71,67.82,12.08,68.86,0.91,15.99
